Location ID,Location ODS Code,Location Name,Care Home?,Location Type,Location Primary Inspection Category,Location Street Address,Location Address Line 2,Location City,Location Post Code,Location Local Authority,Location Region,Location NHS Region,Location ONSPD CCG Code,Location ONSPD CCG,Location Commissioning CCG Code,Location Commissioning CCG Name,Service / Population Group,Domain,Latest Rating,Publication Date,Report Type,Inherited Rating (Y/N),URL,Provider ID,Provider Name,Brand ID,Brand Name
1-398750230,VN8PR,Witham Valley Care Group - DCA,N,Social Care Org,Community based adult social care services,Village Farm,"Newark Road, Norton Disney",Lincoln,LN6 9JS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,05/26/2026,Location,N,http://www.cqc.org.uk/location/1-398750230,1-396852177,Witham Valley Care Group Limited,BD183,BRAND Choice Care Group
1-398750230,VN8PR,Witham Valley Care Group - DCA,N,Social Care Org,Community based adult social care services,Village Farm,"Newark Road, Norton Disney",Lincoln,LN6 9JS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,05/26/2026,Location,N,http://www.cqc.org.uk/location/1-398750230,1-396852177,Witham Valley Care Group Limited,BD183,BRAND Choice Care Group
1-398750230,VN8PR,Witham Valley Care Group - DCA,N,Social Care Org,Community based adult social care services,Village Farm,"Newark Road, Norton Disney",Lincoln,LN6 9JS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,05/26/2026,Location,N,http://www.cqc.org.uk/location/1-398750230,1-396852177,Witham Valley Care Group Limited,BD183,BRAND Choice Care Group
1-398750230,VN8PR,Witham Valley Care Group - DCA,N,Social Care Org,Community based adult social care services,Village Farm,"Newark Road, Norton Disney",Lincoln,LN6 9JS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,05/26/2026,Location,N,http://www.cqc.org.uk/location/1-398750230,1-396852177,Witham Valley Care Group Limited,BD183,BRAND Choice Care Group
1-398750230,VN8PR,Witham Valley Care Group - DCA,N,Social Care Org,Community based adult social care services,Village Farm,"Newark Road, Norton Disney",Lincoln,LN6 9JS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,05/26/2026,Location,N,http://www.cqc.org.uk/location/1-398750230,1-396852177,Witham Valley Care Group Limited,BD183,BRAND Choice Care Group
1-398750230,VN8PR,Witham Valley Care Group - DCA,N,Social Care Org,Community based adult social care services,Village Farm,,Lincoln,LN6 9JS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Homecare,Overall,Good,05/26/2026,Location,N,http://www.cqc.org.uk/location/1-398750230,1-396852177,Witham Valley Care Group Limited,BD183,BRAND Choice Care Group
1-398750230,VN8PR,Witham Valley Care Group - DCA,N,Social Care Org,Community based adult social care services,Village Farm,,Lincoln,LN6 9JS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Homecare,Effective,Good,05/26/2026,Location,N,http://www.cqc.org.uk/location/1-398750230,1-396852177,Witham Valley Care Group Limited,BD183,BRAND Choice Care Group
1-398750230,VN8PR,Witham Valley Care Group - DCA,N,Social Care Org,Community based adult social care services,Village Farm,,Lincoln,LN6 9JS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Homecare,Well-led,Good,05/26/2026,Location,N,http://www.cqc.org.uk/location/1-398750230,1-396852177,Witham Valley Care Group Limited,BD183,BRAND Choice Care Group
1-398750230,VN8PR,Witham Valley Care Group - DCA,N,Social Care Org,Community based adult social care services,Village Farm,,Lincoln,LN6 9JS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Homecare,Safe,Good,05/26/2026,Location,N,http://www.cqc.org.uk/location/1-398750230,1-396852177,Witham Valley Care Group Limited,BD183,BRAND Choice Care Group
1-398750230,VN8PR,Witham Valley Care Group - DCA,N,Social Care Org,Community based adult social care services,Village Farm,,Lincoln,LN6 9JS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Homecare,Caring,Good,05/26/2026,Location,N,http://www.cqc.org.uk/location/1-398750230,1-396852177,Witham Valley Care Group Limited,BD183,BRAND Choice Care Group
1-398750230,VN8PR,Witham Valley Care Group - DCA,N,Social Care Org,Community based adult social care services,Village Farm,,Lincoln,LN6 9JS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Homecare,Responsive,Good,05/26/2026,Location,N,http://www.cqc.org.uk/location/1-398750230,1-396852177,Witham Valley Care Group Limited,BD183,BRAND Choice Care Group
1-4006290845,VM8YK,Elmwood House Nursing Home,Y,Social Care Org,Residential social care,88 Sleaford Road,,Boston,PE21 8EY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,04/04/2020,Location,N,http://www.cqc.org.uk/location/1-4006290845,1-3928763125,HC-One No.3 Limited,BD668,BRAND Welltower
1-4006290845,VM8YK,Elmwood House Nursing Home,Y,Social Care Org,Residential social care,88 Sleaford Road,,Boston,PE21 8EY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,04/04/2020,Location,N,http://www.cqc.org.uk/location/1-4006290845,1-3928763125,HC-One No.3 Limited,BD668,BRAND Welltower
1-4006290845,VM8YK,Elmwood House Nursing Home,Y,Social Care Org,Residential social care,88 Sleaford Road,,Boston,PE21 8EY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,04/04/2020,Location,N,http://www.cqc.org.uk/location/1-4006290845,1-3928763125,HC-One No.3 Limited,BD668,BRAND Welltower
1-4006290845,VM8YK,Elmwood House Nursing Home,Y,Social Care Org,Residential social care,88 Sleaford Road,,Boston,PE21 8EY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,04/04/2020,Location,N,http://www.cqc.org.uk/location/1-4006290845,1-3928763125,HC-One No.3 Limited,BD668,BRAND Welltower
1-4006290845,VM8YK,Elmwood House Nursing Home,Y,Social Care Org,Residential social care,88 Sleaford Road,,Boston,PE21 8EY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,04/04/2020,Location,N,http://www.cqc.org.uk/location/1-4006290845,1-3928763125,HC-One No.3 Limited,BD668,BRAND Welltower
1-4006290845,VM8YK,Elmwood House Nursing Home,Y,Social Care Org,Residential social care,88 Sleaford Road,,Boston,PE21 8EY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,04/04/2020,Location,N,http://www.cqc.org.uk/location/1-4006290845,1-3928763125,HC-One No.3 Limited,BD668,BRAND Welltower
1-4009018329,VM8YR,The Gardens Residential Home,Y,Social Care Org,Residential social care,88 Sleaford Road,,Boston,PE21 8EY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,03/10/2020,Location,N,http://www.cqc.org.uk/location/1-4009018329,1-3928763125,HC-One No.3 Limited,BD668,BRAND Welltower
1-4009018329,VM8YR,The Gardens Residential Home,Y,Social Care Org,Residential social care,88 Sleaford Road,,Boston,PE21 8EY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,03/10/2020,Location,N,http://www.cqc.org.uk/location/1-4009018329,1-3928763125,HC-One No.3 Limited,BD668,BRAND Welltower
1-4009018329,VM8YR,The Gardens Residential Home,Y,Social Care Org,Residential social care,88 Sleaford Road,,Boston,PE21 8EY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,03/10/2020,Location,N,http://www.cqc.org.uk/location/1-4009018329,1-3928763125,HC-One No.3 Limited,BD668,BRAND Welltower
1-4009018329,VM8YR,The Gardens Residential Home,Y,Social Care Org,Residential social care,88 Sleaford Road,,Boston,PE21 8EY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,03/10/2020,Location,N,http://www.cqc.org.uk/location/1-4009018329,1-3928763125,HC-One No.3 Limited,BD668,BRAND Welltower
1-4009018329,VM8YR,The Gardens Residential Home,Y,Social Care Org,Residential social care,88 Sleaford Road,,Boston,PE21 8EY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,03/10/2020,Location,N,http://www.cqc.org.uk/location/1-4009018329,1-3928763125,HC-One No.3 Limited,BD668,BRAND Welltower
1-4009018329,VM8YR,The Gardens Residential Home,Y,Social Care Org,Residential social care,88 Sleaford Road,,Boston,PE21 8EY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,03/10/2020,Location,N,http://www.cqc.org.uk/location/1-4009018329,1-3928763125,HC-One No.3 Limited,BD668,BRAND Welltower
1-4015209122,VM8YW,Tallington Lodge Care Home,Y,Social Care Org,Residential social care,Tallington Care Home,"Main Road, Tallington",Stamford,PE9 4RP,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,08/27/2025,Location,N,http://www.cqc.org.uk/location/1-4015209122,1-2335194639,Country Court Care Homes 3 OpCo Limited,BD332,BRAND Country Court Care
1-4015209122,VM8YW,Tallington Lodge Care Home,Y,Social Care Org,Residential social care,Tallington Care Home,"Main Road, Tallington",Stamford,PE9 4RP,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,08/27/2025,Location,N,http://www.cqc.org.uk/location/1-4015209122,1-2335194639,Country Court Care Homes 3 OpCo Limited,BD332,BRAND Country Court Care
1-4015209122,VM8YW,Tallington Lodge Care Home,Y,Social Care Org,Residential social care,Tallington Care Home,"Main Road, Tallington",Stamford,PE9 4RP,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,08/27/2025,Location,N,http://www.cqc.org.uk/location/1-4015209122,1-2335194639,Country Court Care Homes 3 OpCo Limited,BD332,BRAND Country Court Care
1-4015209122,VM8YW,Tallington Lodge Care Home,Y,Social Care Org,Residential social care,Tallington Care Home,"Main Road, Tallington",Stamford,PE9 4RP,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,08/27/2025,Location,N,http://www.cqc.org.uk/location/1-4015209122,1-2335194639,Country Court Care Homes 3 OpCo Limited,BD332,BRAND Country Court Care
1-4015209122,VM8YW,Tallington Lodge Care Home,Y,Social Care Org,Residential social care,Tallington Care Home,"Main Road, Tallington",Stamford,PE9 4RP,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,08/27/2025,Location,N,http://www.cqc.org.uk/location/1-4015209122,1-2335194639,Country Court Care Homes 3 OpCo Limited,BD332,BRAND Country Court Care
1-4015209122,VM8YW,Tallington Lodge Care Home,Y,Social Care Org,Residential social care,Tallington Care Home,"Main Road, Tallington",Stamford,PE9 4RP,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,08/27/2025,Location,N,http://www.cqc.org.uk/location/1-4015209122,1-2335194639,Country Court Care Homes 3 OpCo Limited,BD332,BRAND Country Court Care
1-4015209122,VM8YW,Tallington Lodge Care Home,Y,Social Care Org,Residential social care,Tallington Care Home,,Stamford,PE9 4RP,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Responsive,Good,08/27/2025,Location,N,http://www.cqc.org.uk/location/1-4015209122,1-2335194639,Country Court Care Homes 3 OpCo Limited,BD332,BRAND Country Court Care
1-4015209122,VM8YW,Tallington Lodge Care Home,Y,Social Care Org,Residential social care,Tallington Care Home,,Stamford,PE9 4RP,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Caring,Good,08/27/2025,Location,N,http://www.cqc.org.uk/location/1-4015209122,1-2335194639,Country Court Care Homes 3 OpCo Limited,BD332,BRAND Country Court Care
1-4015209122,VM8YW,Tallington Lodge Care Home,Y,Social Care Org,Residential social care,Tallington Care Home,,Stamford,PE9 4RP,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Safe,Good,08/27/2025,Location,N,http://www.cqc.org.uk/location/1-4015209122,1-2335194639,Country Court Care Homes 3 OpCo Limited,BD332,BRAND Country Court Care
1-4015209122,VM8YW,Tallington Lodge Care Home,Y,Social Care Org,Residential social care,Tallington Care Home,,Stamford,PE9 4RP,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Overall,Good,08/27/2025,Location,N,http://www.cqc.org.uk/location/1-4015209122,1-2335194639,Country Court Care Homes 3 OpCo Limited,BD332,BRAND Country Court Care
1-4015209122,VM8YW,Tallington Lodge Care Home,Y,Social Care Org,Residential social care,Tallington Care Home,,Stamford,PE9 4RP,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Effective,Good,08/27/2025,Location,N,http://www.cqc.org.uk/location/1-4015209122,1-2335194639,Country Court Care Homes 3 OpCo Limited,BD332,BRAND Country Court Care
1-4015209122,VM8YW,Tallington Lodge Care Home,Y,Social Care Org,Residential social care,Tallington Care Home,,Stamford,PE9 4RP,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Well-led,Good,08/27/2025,Location,N,http://www.cqc.org.uk/location/1-4015209122,1-2335194639,Country Court Care Homes 3 OpCo Limited,BD332,BRAND Country Court Care
1-411939732,VM24W,Capricorn Cottage,Y,Social Care Org,Residential social care,88 Eastgate,"Fleet, Holbeach",Spalding,PE12 8ND,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,07/10/2025,Location,N,http://www.cqc.org.uk/location/1-411939732,1-410413621,Agemco Ltd,BD371,BRAND Pearl Healthcare Group
1-411939732,VM24W,Capricorn Cottage,Y,Social Care Org,Residential social care,88 Eastgate,"Fleet, Holbeach",Spalding,PE12 8ND,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,07/10/2025,Location,N,http://www.cqc.org.uk/location/1-411939732,1-410413621,Agemco Ltd,BD371,BRAND Pearl Healthcare Group
1-411939732,VM24W,Capricorn Cottage,Y,Social Care Org,Residential social care,88 Eastgate,"Fleet, Holbeach",Spalding,PE12 8ND,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,07/10/2025,Location,N,http://www.cqc.org.uk/location/1-411939732,1-410413621,Agemco Ltd,BD371,BRAND Pearl Healthcare Group
1-411939732,VM24W,Capricorn Cottage,Y,Social Care Org,Residential social care,88 Eastgate,"Fleet, Holbeach",Spalding,PE12 8ND,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,07/10/2025,Location,N,http://www.cqc.org.uk/location/1-411939732,1-410413621,Agemco Ltd,BD371,BRAND Pearl Healthcare Group
1-411939732,VM24W,Capricorn Cottage,Y,Social Care Org,Residential social care,88 Eastgate,"Fleet, Holbeach",Spalding,PE12 8ND,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,07/10/2025,Location,N,http://www.cqc.org.uk/location/1-411939732,1-410413621,Agemco Ltd,BD371,BRAND Pearl Healthcare Group
1-411939732,VM24W,Capricorn Cottage,Y,Social Care Org,Residential social care,88 Eastgate,"Fleet, Holbeach",Spalding,PE12 8ND,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,07/10/2025,Location,N,http://www.cqc.org.uk/location/1-411939732,1-410413621,Agemco Ltd,BD371,BRAND Pearl Healthcare Group
1-411939732,VM24W,Capricorn Cottage,Y,Social Care Org,Residential social care,88 Eastgate,,Spalding,PE12 8ND,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Responsive,Good,07/10/2025,Location,N,http://www.cqc.org.uk/location/1-411939732,1-410413621,Agemco Ltd,BD371,BRAND Pearl Healthcare Group
1-411939732,VM24W,Capricorn Cottage,Y,Social Care Org,Residential social care,88 Eastgate,,Spalding,PE12 8ND,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Caring,Good,07/10/2025,Location,N,http://www.cqc.org.uk/location/1-411939732,1-410413621,Agemco Ltd,BD371,BRAND Pearl Healthcare Group
1-411939732,VM24W,Capricorn Cottage,Y,Social Care Org,Residential social care,88 Eastgate,,Spalding,PE12 8ND,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Safe,Good,07/10/2025,Location,N,http://www.cqc.org.uk/location/1-411939732,1-410413621,Agemco Ltd,BD371,BRAND Pearl Healthcare Group
1-411939732,VM24W,Capricorn Cottage,Y,Social Care Org,Residential social care,88 Eastgate,,Spalding,PE12 8ND,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Overall,Good,07/10/2025,Location,N,http://www.cqc.org.uk/location/1-411939732,1-410413621,Agemco Ltd,BD371,BRAND Pearl Healthcare Group
1-411939732,VM24W,Capricorn Cottage,Y,Social Care Org,Residential social care,88 Eastgate,,Spalding,PE12 8ND,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Effective,Good,07/10/2025,Location,N,http://www.cqc.org.uk/location/1-411939732,1-410413621,Agemco Ltd,BD371,BRAND Pearl Healthcare Group
1-411939732,VM24W,Capricorn Cottage,Y,Social Care Org,Residential social care,88 Eastgate,,Spalding,PE12 8ND,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Well-led,Good,07/10/2025,Location,N,http://www.cqc.org.uk/location/1-411939732,1-410413621,Agemco Ltd,BD371,BRAND Pearl Healthcare Group
1-4124126699,VN8VQ,Welland & Glen Home Care Ltd,N,Social Care Org,Community based adult social care services,"Centurian Rest, Roman Bank","Saracens Head, Holbeach",Spalding,PE12 8BB,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,01/07/2026,Location,N,http://www.cqc.org.uk/location/1-4124126699,1-4094618763,Welland & Glen Home Care Ltd,-,-
1-4124126699,VN8VQ,Welland & Glen Home Care Ltd,N,Social Care Org,Community based adult social care services,"Centurian Rest, Roman Bank","Saracens Head, Holbeach",Spalding,PE12 8BB,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,10/30/2018,Location,N,http://www.cqc.org.uk/location/1-4124126699,1-4094618763,Welland & Glen Home Care Ltd,-,-
1-4124126699,VN8VQ,Welland & Glen Home Care Ltd,N,Social Care Org,Community based adult social care services,"Centurian Rest, Roman Bank","Saracens Head, Holbeach",Spalding,PE12 8BB,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,01/07/2026,Location,N,http://www.cqc.org.uk/location/1-4124126699,1-4094618763,Welland & Glen Home Care Ltd,-,-
1-4124126699,VN8VQ,Welland & Glen Home Care Ltd,N,Social Care Org,Community based adult social care services,"Centurian Rest, Roman Bank","Saracens Head, Holbeach",Spalding,PE12 8BB,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,01/07/2026,Location,N,http://www.cqc.org.uk/location/1-4124126699,1-4094618763,Welland & Glen Home Care Ltd,-,-
1-4124126699,VN8VQ,Welland & Glen Home Care Ltd,N,Social Care Org,Community based adult social care services,"Centurian Rest, Roman Bank","Saracens Head, Holbeach",Spalding,PE12 8BB,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,10/30/2018,Location,N,http://www.cqc.org.uk/location/1-4124126699,1-4094618763,Welland & Glen Home Care Ltd,-,-
